deus,有闲
dese,有极
dern,有气
dekl,有别
deiv,有染
deih,有泪
ddsr,大板
ddsd,大棒
ddrg,大捷
ddny,大忙
ddkk,大器
ddfq,大元
dddj,大悲
daou,砸烂
dabg,左耳
dytk,太和
dydj,太厚
dxqt,龙猫
dxfs,砒霜
dxbb,聋子
dxmd,龙崎
dwiw,泰兴
dwgo,春来
dwgk,蠢事
duqr,磁铁
dsfk,硒鼓
dqrk,克扣
dpdp,达达
dnts,万条
dnny,成心
dnnt,成性
dnft,成考
dmxg,布线
dmgc,而到
dmbl,布阵
djxm,百纳
djww,非人
djug,百病
diwt,耕作
dice,耗能
dgvt,三九
dgpw,石窟
dglf,石墨
dgdo,石灰
dgab,三节
dfgh,压下
dffc,夺去
dywc,太公
dydg,太古
dyda,硫磺
dwuf,春兰
dsip,厅堂
dnfw,成堆
dhyn,存亡
dgsr,古板
dgkk,石器
dgby,三防
ddsg,大本
dygq,碎裂
dwuj,春意
dwkk,赝品
dwjp,春晖
dryy,碑文
dank,左臂
ddbb,套子
dree,原貌
dqvn,砍刀
dnwu,成倍
dnft,成教
dgad,三藏
ddfn,厉声
ddiv,大梁
ddiy,大浪
ddlk,大驾
ddll,大田
ddyt,套话
dedn,有成
denr,有愧
desn,胡杨
deyy,有方
dfes,唇彩
dfiy,奔流
dfqd,压铸
dgbw,石阶
dgdh,咸丰
dgys,研磨
dhdh,戚戚
dhdr,丰碑
dhiq,在逃
dhmm,在岗
dijn,耗电
dioy,砂糖
djnw,悲怆
dmwk,碉堡
dmym,面市
dndg,万古
dwfd,春城
dwfl,春雷
dyjg,丈量
dyvt,太君
djhv,碍眼
djyb,鹌鹑
dmlh,面罩
dnhi,迈步
duda,磅礴
dbru,耷拉
ddgt,大麦
ddiy,大洲
dffn,砖块
dfiq,夸耀
dgce,三通
dsuq,奇效
dgou,石料
dhgs,夏末
dhrl,在押
diwg,耦合
dixq,砂纸
dwrr,奏折
dyha,太虚
dadm,左面
dcpl,友军
ddbv,大限
ddpf,大寨
dede,郁郁
defk,有喜
detg,有生
deww,胡人
dgru,硬拼
dgvb,三好
dgwy,感念
dhbj,艳阳
dhdd,丰硕
dhec,丰盈
dhpy,艳福
dhuf,夏装
djsk,悲歌
dkdm,右面
dlnt,奋发
dmpt,面额
dorr,灰白
dqon,砍断
drfh,原址
drss,原木
drud,原状
drud,原判
drwu,原位
dsdx,奇袭
dsjy,奇景
dtdf,寿辰
dhxt,存疑
dxkg,聋哑
dkwx,右倾
dlif,历法
dill,耕田
djad,悲苦
djcq,悲欢
djpn,百官
dswj,奇偶
dsmt,奇峰
dnsf,成材
dmod,面糊
dgam,石英
dhrl,艳舞
dhov,在数
dhjf,在野
dgyy,厂方
dgyu,硬说
dgwh,研修
dgsh,三相
dgnu,研习
dgfd,威震
ddym,大调
ddwy,厌食
ddhh,大卡
dddh,大破
ddah,大牙
dcip,雄浑
dccq,雄鸡
dwgi,奉还
dwxj,奉旨
dyta,矿长
dgsc,威权
dgyk,古训
dhbc,存取
dhng,艳情
dhyn,在望
dfim,辱没
dfny,奔忙
dduj,套间
dlov,历数
dmts,布条
dtpu,帮衬
dnnn,成书
dpxg,牵线
drth,原处
drty,原稿
dtbb,帮子
ddft,大考
ddjs,硕果
ddqi,大钞
deeb,有孕
dsyo,奇谈
dnbt,万隆
dlbw,历险
djpy,厚礼
dkbg,右耳
dmna,布展
dmte,面筋
dmuc,面瘫
dnpv,万安
dnye,成衣
dnyy,成文
dsov,奇数
dssh,奇想
dwdi,春耕
dwud,奉送
dyad,矿藏
dywq,太爷
ddah,大雅
ddjh,大虫
ddou,大料
ddpu,大补
ddtp,套管
dgah,硬卧
dfgn,砖瓦
dgbb,犬子
dggo,古来
dgkf,咸味
dgqs,古刹
dgri,硬撑
dgsr,石棉
dhev,丰腴
dhft,在教
dqqs,砍杀
deyt,胡话
dxpu,龙袍
ddsf,套票
ddfc,大劫
ddbc,套取
dcuy,雄辩
degc,有致
djfg,百十
dgfh,厂址
dgmm,石山
dgqg,三鲜
dgud,三关
dgvy,厨娘
dgwd,硬仗
dhja,破晓
dhxf,存续
dexf,郁结
djny,百忙
dmby,布防
dmqy,耐久
dmtf,布告
dnwg,万全
dsfh,奇趣
dspv,奇案
dwwv,春分
dqxq,爽约
dtfc,故去
dtlf,故园
dtlg,故国
dult,磁力
duws,磁体
dwpi,春宵
dwud,春卷
dwuf,春装
dwwc,秦俑
dxte,龙船
dwny,春心
dbhw,顾盼
ddfj,大堤
dekq,胡吹
dfdx,奔袭
dfff,砖墙
dfys,奢靡
dghj,古旧
dgwx,石佛
dhiu,丰润
dmep,耐受
dndy,碾碎
dnjj,成日
dnpo,成灾
deyq,胡诌
defi,有救
dedj,有碍
dnuj,成章
ddol,大烟
ddng,大悟
ddip,厌学
ddfk,大鼓
dckh,雄踞
duhh,磁卡
dhqy,存留
dhai,破落
dgsd,硬顶
dgrn,硬气
dfic,奔涌
dmhk,面点
dmqn,面饼
dmso,碉楼
dfdg,砖石
dwuj,奏章
dhte,存盘
dhsr,砧板
dhsh,破相
dxim,龙洞
dxws,龙体
dhxa,艳红
djdh,悲戚
djul,百兽
dmaq,布匹
dgja,石蜡
dmdc,页码
dmsg,碳酸
dmut,布道
dnrx,成批
dnwf,成仁
dgar,石匠
dfww,压价
dfrq,夺魁
dfhw,唇齿
deyy,胡言
dery,胡搞
ddsg,大醉
ddqt,大锤
ddlt,大略
ddfg,大干
ddan,厌世
ddai,磊落
daij,厮混
dqyv,克朗
drpj,原审
dtdc,故友
dusg,碰杯
dvdv,碌碌
djav,悲切
djan,百世
dtfb,故地
dwqd,泰然
dxrl,龙舞
djkq,悲鸣
dsal,奇功
dawx,左倾
ddgk,大副
ddjh,大早
ddmw,大内
ddwf,大儒
dfbl,压阵
dfjf,辰时
dgic,石滩
dgtm,古币
dgtr,古物
dgwy,威仪
dhrn,在握
djai,厚薄
dnwa,万代
dnjy,盛景
dnad,尤甚
dmpf,耐寒
dmov,页数
dkyy,右方
dsrm,奇缺
dfth,硅片
dudg,磁石
dyni,碎屑
dprh,牵牛
doex,磷脂
dnyk,盛衰
ddmw,大肉
ddae,大菜
dnxf,万贯
dnxd,万顷
dmym,布设
droa,原煤
dmqt,面儿
dmoo,耐火
dmis,碘酒
dldl,历历
djqd,斐然
djnf,悲恸
djlf,厚黑
djkf,百叶
djkc,悲叹
djfn,蜚声
dfuc,压痛
dhxy,在编
dhut,丰产
dgtq,古稀
dgrt,硬挺
dgkg,威吓
dyfn,矿场
dwyg,泰语
dnqn,盛饭
dnmm,成册
dmqh,而外
dmdm,面面
djog,百业
disg,硝酸
dirk,耗损
dirh,耕牛
dimd,砂岩
dilw,砂轮
dhug,丰美
dgys,石磨
dgto,三秋
dgmw,咸肉
dgfp,硬壳
dgfj,三朝
dgfa,石塔
dfxk,压强
dfud,奔头
dfiq,奔逃
dffu,奔丧
ddpf,大寒
ddkk,大患
dtut,故道
dsyy,奇文
dcwy,友邻
dcuq,雄姿
dywx,硫化
dyww,丈人
drss,碑林
doya,灰度
dncw,万难
dvwd,肆佰
dmww,布谷
djag,厚葬
diuq,砂浆
dmud,面善
djtf,厚待
djsh,厚朴
dwng,春情
dwtv,春笋
dxrd,袭扰
dyfn,碎块
dyhi,碎步
dyym,太庙
dcbb,码子
ddma,大曲
ddvt,大姓
dhuj,存单
dhig,丰沛
dfkk,夸口
dffu,压境
deyq,有底
derc,胡瓜
deqe,鬓角
drqc,原色
dtye,寿衣
dhdl,夏历
dexy,胡编
desi,胡桃
ddtm,套筒
ddfo,大赦
dyys,矿床
dcds,雄奇
dcam,雄黄
dayy,左方
dfdy,压碎
dpcm,达观
dwqi,奏乐
dwpf,春寒
dvrw,肆拾
duud,磁头
dnov,成数
dmrv,耐热
dmre,面授
dmin,面汤
daff,砌墙
dtep,帮腔
dwif,春潮
dalw,左轮
dtaa,帮工
darp,左近
dars,厮打
dryn,碑刻
dhfj,夏朝
dgjf,三昧
dhaa,破戒
dewk,胡侃
desg,硼酸
dgtt,硬笔
dgrv,威势
dmga,耍弄
dgqg,古钱
dyri,矿泉
dgqd,砰然
dfdu,磕碰
dhny,慧心
dnit,成活
dqnn,克己
dqyg,确证
dpuj,达意
dpkk,碗口
dndf,戊辰
dmwx,碳化
dmww,面人
dmrp,布控
dmck,砚台
diuh,泵站
dhpu,丰裕
dhkq,艳史
dhjg,破题
dgtv,石笋
dgrc,三反
dggl,古画
dgfk,石鼓
dfxg,压线
dfsf,夺标
dduh,大站
ddab,大节
dbwy,顾念
dhqn,丰饶
dyih,太婆
dxut,龙颜
dxej,龙胆
dwls,春困
dwfv,春雪
dwdw,蠢蠢
dtuq,邦交
duwx,磁化
dwqn,春饼
dylp,戍边
dyos,矿灯
dtuq,故交
dgio,咸淡
dgtt,石竹
dgwd,三伏
dhiy,破浪
dhkk,破口
dhrh,丰年
dhuj,丰韵
dtft,帮教
dqtu,确乎
dbwg,顾全
dcjg,雄师
dcrg,雄兵
ddlw,大办
ddyc,厌弃
ddyj,大课
dfsd,压顶
dgah,古雅
ddnf,大尉
dhff,破土
dgqe,石斛
dfpw,砖窑
dmef,页脚
dmnh,页眉
djiu,悲泣
dibb,砂子
dyfy,矿坑
drpu,原初
dhpv,在案
dqdg,砾石
doff,灰土
dnjh,成虫
dngq,万死
dmwv,面盆
dsfn,奇志
dcee,友朋
dsya,奇谋
dtfd,故城
dwaw,春茶
dwrt,春播
dwts,蠢笨
dift,耕者
djuj,厚意
dhmm,在册
djut,厚颜
dlfj,历朝
dgjf,戌时
dgdy,厂矿
dftd,唇舌
dfmf,砖雕
detk,郁积
ddpu,套裙
ddnt,套改
dcud,雄关
dlqy,历久
dhwa,存贷
dhmp,存贮
dhkh,丰足
dgwm,感佩
dgma,古曲
dfny,压惊
ddqg,大鲵
dtyt,寿诞
dttd,故知
dsag,奇巧
drtr,原物
dqdd,砥砺
dplx,牵累
dnyu,成说
dibb,耙子
dhoy,存粮
dgyy,古方
dgxy,三弦
degg,胡琴
dwwn,春假
dgnn,古尸
dyip,太学
dggk,三副
dent,鬓发
dehj,有旧
dnvc,盛怒
dqeq,爽脆
dqfh,爽直
dxos,龙灯
dtft,故都
dtlw,帮办
dtpy,寿礼
dlff,夯土
dmsa,耍横
dnhn,成眠
dniw,盛誉
dnkk,成器
dcge,码表
ddpu,大褂
djam,韭黄
dgfy,石墩
dgae,古藤
dcwv,雄健
data,砌筑
dntf,成千
dmtg,面生
dmsf,布票
dmmh,面巾
diet,耗用
dhnh,蹙眉
dhgg,破五
duub,磁疗
dthj,故旧
dsgm,奇丽
dryp,碑亭
driy,原液
dgvt,石臼
dsxq,奇绝
dwfn,仄声
dwud,奉养
dppn,达官
dmod,耐烦
dygs,碎末
dcyy,雄文
dddu,套磁
dedi,硼砂
detf,鬃毛
dfgq,唇裂
dggk,硬逼
dhoy,夏粮
dnrh,盛年
drdy,原矿
dswf,奇伟
duse,磁极
duut,磁道
dvdn,肆万
dwgd,春蚕
dwjy,春景
dwtf,奉告
dyuc,矿冶
dwyt,蠢话
deng,有恒
ddvf,大建
ddrn,厌氧
ddgh,大政
dael,左肋
dnbb,碾子
dnax,成药
dyey,矿脉
dgss,硬木
dwgs,春末
dqtj,爽利
dqrn,爽气
dpwy,牵念
dptx,牵系
dpjg,达旦
dgvv,石女
dgyy,石方
dhnh,夏收
dhnk,破壁
dhsu,存栏
dhwy,夏令
diad,硝基
didq,砂砾
dmub,面塑
dmkg,面呈
dmim,耍滑
dfwx,压货
dkel,右肋
dnfw,成规
dnab,成荫
duip,磁学
dmjf,耐旱
dcft,雄才
dbna,顾惜
dlnn,历书
djcw,非难
diyf,耕读
diae,耗散
dhsv,存根
dxyt,龙庭
doec,磷肥
degk,胡豆
ddlu,套圈
dcso,雄杰
drdg,碑石
daqk,砸锅
ddjf,大暑
dfaw,砖茶
dfwg,奔命
dgfh,咸盐
dgyf,三讲
dhuq,丰姿
djug,悲凄
djyg,蜚语
dmuq,面交
dryn,碑记
dtus,帮闲
duce,磁能
dwtk,春种
dfsr,压板
dcdg,雄威
drpv,原案
drin,原汤
dnun,成癖
dmuy,面门
dmlf,碳黑
dyis,矿渣
ddpd,大害
dylg,矿车
dgcn,犬马
dgbw,三险
dhes,丰采
duja,磁暴
dtsi,寿桃
djyf,百计
diuj,耗竭
dhjv,存照
dgpu,硬实
dfeb,压服
dcan,雄蕊
dabu,左联
dcyt,码放
dyhk,矿点
dsyq,奇诡
douq,灰浆
dmap,耐劳
daep,磺胺
date,左舷
dnfh,成趣
djpg,厘定
djld,厚恩
dgal,硬功
dqsy,砥柱
dowv,灰分
dmyh,布店
dntt,盛筵
drmh,碑帖
djto,悲愁
dwbl,雁阵
dtls,帮困
dbyg,顾主
dyws,矿体
ddub,大逆
dgkl,感喟
dhtm,存身
dhwt,在途
dwyy,泰文
dwqb,奉迎
dkte,右舷
dtwe,帮佣
dfps,奎宁
dwis,春酒
dwpy,奉祀
dwrh,春牛
dyoy,碎米
dyxg,丈母
dlqv,奋争
djca,百戏
dhyq,存底
dgsu,石栏
dfsh,奢想
detl,胡笳
ddsx,大楷
drbk,原职
dejt,胡蜂
dguk,厂部
dgxe,石级
dhss,砧木
dlqd,奋然
dmxy,面纹
dntg,万籁
dnum,万端
doiq,磷光
dpsa,碗柜
dste,奇秀
dfts,压条
dgpb,古字
dgxc,石经
didm,砂布
dnsm,万机
dttt,寿筵
dryg,原主
dhqd,戛然
dqjj,克日
dcfl,友协
debi,有隙
deri,胡搅
dmrm,布帛
dlnu,奋飞
diwx,硝化
dwym,奉调
dwoy,舂米
dmwu,布伞
deys,胡麻
dfmq,压岁
ddva,大媒
dguq,三资
dgdu,石磙
didy,砂矿
dhhn,夏眠
dgyd,厂庆
dytl,矿务
dwnh,奏疏
dnoy,碾米
dpyi,牵就
djqt,非独
dhye,夏衣
dgoy,硬糖
dgfw,厂规
dfqr,硅铁
ddtx,大篆
ddtk,套种
dyrf,矿质
dtfh,故址
dxbc,袭取
dxqk,龙钟
ddum,大端
dfah,压邪
dgrb,古拙
dhlg,存车
dsmn,奇崛
dsyf,奇计
dtov,寿数
dybp,矿院
dwsg,奏本
dorf,灰质
dooo,磷火
dixk,耕织
dipy,耗神
dihv,砂眼
dhfm,破击
dhew,破脸
dgrp,威迫
dgpd,三害
dgdm,硬面
dcpy,雄视
dfqn,夸饰
dydi,矿砂
dcfm,码垛
ddqe,大解
dfuj,唇音
dfyl,压库
dgsw,石松
dhet,破腹
dnif,成法
drdj,碑碣
dysr,矿棉
dgdl,感奋
dlan,历世
dmvf,耍奸
ddcn,套马
dcca,雄劲
doin,灰泥
dway,春荒
dwav,秦艽
dkut,右首
dclt,雄图
dfai,硅藻
dfug,压盖
dgmd,石炭
dgqi,石锁
dhog,在业
dbcw,厄难
dcjt,雄蜂
djkg,悲号
dxiq,垄沟
dnsh,成想
dfck,压台
dmib,砚池
dhuv,艳妆
dcmc,雄峻
ddof,大灶
droy,原粮
dqmd,砾岩
dpld,达因
dovn,灰鼠
dmdd,耐碱
dhtk,存积
dfbw,压队
djmj,厚赐
djnh,悲悼
dnxq,成约
dtpt,故宅
dtsf,寿材
ddtr,大我
dwtm,赝币
dqeg,矽肺
dpsd,碗橱
dhgk,挈带
datf,左迁
dyin,矿泥
denm,鬃刷
ddeb,套服
dvdg,碌碡
dqtm,爽身
dpxy,牵缠
dnyw,成夜
dnpw,成宿
dmvg,面嫩
dmff,矾土
dtdy,故态
dngu,碾平
djjm,厚遇
dpyn,牵记
dxhk,袭占
dhbg,破陋
dgau,三薪
dxet,袭用
dcaw,雄花
dqpy,爽神
dqiv,确当
dmec,面肥
dmtt,耍笑
dwrv,春招
dtis,寿酒
dufk,磁鼓
duis,磁漆
dbxt,顾绣
dgis,石渣
drsr,原棉
dfry,压挤
dhnt,彗尾
dojg,磷虾
dcdd,雄大
dmad,耐苦
djkl,悲咽
devc,郁怒
dduk,套问
dwia,春灌
dfyu,夸说
dmba,面陈
ddyg,套语
dwtx,秦篆
dskm,奇勋
dgek,硬腭
denk,郁悒
denf,郁愤
dfbb,瓠子
djsg,悲酸
djyp,厚谊
dvec,厩肥
dgxn,厂纪
dmyl,面禀
dusd,磁棒
dmpv,面案
dsyc,奇谲
ddea,厌腻
dhmq,丰赡
ddto,大秋
djrt,碍手
dtmg,帮同
ddiq,大溜
dwrg,奏捷
dwin,春汛
dhpt,蹙额
dwmu,奉赠
dryr,原诉
drrd,碑拓
dhuc,艳冶
dhtw,丰稔
dlba,历陈
dofr,灰垢
ditj,耙犁
dehw,有盼
dapu,左袒
djga,非刑
dqad,克期
dvrd,肆扰
dwgt,春麦
dgnr,感愧
dhsj,存查
dmiw,面洽
djaa,韭芽
dtss,寿木
duqi,碰锁
dxwt,垄作
dgoa,硬煤
dwec,春肥
dmwt,面叙
dbfu,厄境
dhrv,存执
eeee,貔貅
eedc,朋友
ebtl,服务
etyn,用户
epng,爱情
eset,采用
epgc,受到
emsf,股票
eeww,月份
esyy,采访
emym,股市
esbc,采取
eewn,貌似
ewhh,脸上
epil,逐渐
eyjf,及时
ettj,胜利
ebuf,服装
etgo,用来
epwt,受伤
epwq,爱你
etgf,用于
eprq,爱的
eyad,及其
emai,股东
emww,股份
eywa,脑袋
epvb,爱好
ephh,爱上
ephi,逐步
emww,股价
eybb,脑子
efbb,肚子
errn,脾气
epny,爱心
etny,用心
eplg,爱国
eeyq,月底
ectj,盈利
eeyp,月亮
esmq,采购
epww,爱人
eqxu,脆弱
efbb,脖子
emef,肌肤
ebqn,服饰
emsc,股权
erfq,遥远
etgc,乃至
eggj,助理
eptr,爱我
egfd,县城
eygq,脑残
euyb,脱离
etlt,用力
ewqc,脸色
emmw,肌肉
etkk,用品
efhi,脚步
epwb,爱他
etrt,用手
exey,脂肪
ebvv,孕妇
eubb,胖子
eepu,月初
efgh,脚下
eteg,胳膊
essf,彩票
emrx,股指
ebet,服用
etjg,乃是
esja,彩虹
emna,股民
ejbb,胆子
esqc,彩色
emkc,股吧
evfl,妥协
ebbn,服了
eeiq,月光
etwt,用途
egat,助攻
epuw,受益
equk,胸部
epkt,爱吃
epfp,受过
eeqn,月饼
ebyn,乳房
egrt,助手
epud,爱着
ebww,服从
ecqt,胎儿
eeau,月薪
epry,爱护
epgj,受理
etdh,用在
egwy,悬念
etqm,胜负
eexc,月经
efet,膨胀
eppo,受灾
ekuq,肿瘤
elfg,爵士
epjg,爱是
ewxa,脸红
eyey,肮脏
eegf,月球
epep,爱爱
eswy,采集
esug,膝盖
eaed,朦胧
esjn,彩电
eqkk,胸口
eprk,受损
epad,受苦
egta,县长
eceu,肥胖
eugk,胶囊
etth,用处
etax,用药
efqg,脚印
eque,胸前
etfp,胜过
eyit,脑海
ejih,胆小
ewuk,脸部
etuk,腹部
eqng,胸怀
epmd,受贿
egmd,悬崖
ewnh,脸蛋
eubn,脱了
eard,膜拜
efqc,肤色
eegc,月至
eeue,月前
etpx,用它
eprq,受的
egrf,悬挂
etqg,用钱
ebrn,服气
efig,肤浅
efws,肢体
ewyd,脸庞
eubn,胖了
ejjg,胆量
egtv,县委
enle,肠胃
ewhc,脸皮
etwt,胜任
etkb,用啊
etbm,胜出
egxe,县级
efey,肝脏
etpf,用完
etlg,用车
etip,腹泻
ethq,用餐
epyo,爱恋
eptj,爱得
efsg,脚本
ewgu,脸颊
euai,脱落
eurq,朕的
etww,用人
enbn,甩了
epgq,爱死
epld,受罪
eppd,受害
esgk,腰带
esxm,采纳
etdc,用友
ethh,用上
etyg,用语
eemw,月内
eegs,月末
ebtm,服役
eyfp,脑壳
eviv,妥当
evhh,腿上
epna,爱惜
etjn,用电
egjf,县里
etny,用尽
etkn,用呢
esrd,彩排
efhh,脚上
edtd,须知
ecmw,肥肉
ebyc,孕育
ebwf,服侍
eety,月入
epuj,爱意
errp,遥控
etal,用功
etny,用以
eyyt,脏话
etuj,用意
enut,肠道
elex,胭脂
egxt,悬疑
efhc,肚皮
epaj,爱慕
eauy,肛门
ewdm,脸面
euth,胶片
eurh,脱掉
eueu,胖胖
etwt,用作
etwq,用你
ettr,用我
esuv,彩妆
esuk,腰部
esqw,彩铃
epww,受众
epgg,逐一
edem,腼腆
eykh,脑中
eyte,脑筋
etif,用法
eprh,逐年
egip,悬赏
egbl,助阵
etth,胜算
ewga,脸型
ewft,脸都
evuk,腿部
eunu,腾飞
etaa,用工
esut,腰疼
esqn,腰包
erle,脾胃
eqei,胸膛
epug,爱美
epdh,爱在
epbe,受阻
ebiy,乳液
ecec,盈盈
epfa,爱戴
eqlh,胸罩
ejnb,胆敢
etvn,用刀
euye,脱衣
eyst,及格
eybn,脏了
eeqc,月色
eelk,月圆
eglt,助力
eggq,悬殊
epqt,爱卿
etjg,用量
ejnf,胆怯
ejdd,胆大
eguk,肺癌
efrq,脚的
eegc,月到
eutm,脱身
eyuk,脉冲
eyjh,及早
evud,妥善
etwb,用他
etkc,用吧
esru,采摘
emnt,股改
ebad,孕期
ebax,服药
epvn,爱妃
efuk,肝癌
efkh,脚踝
eewa,月供
edrm,腌制
eyrg,脉搏
esna,彩民
eabn,腻了
euwy,膳食
eurq,胖的
etuc,腹痛
ethw,用具
eryn,遥望
epny,受尽
epcy,受骗
egdg,助威
enrh,甩掉
emit,股海
etfb,腹地
egym,县市
egoo,肺炎
euii,脱水
eyxt,脉络
eefj,月刊
eegh,月下
efkh,脚趾
egft,助教
efyq,脚底
ebud,乳头
eprw,受挫
egde,且有
eqpu,胸襟
esuj,腰间
etjf,用时
egta,助长
egwq,助你
enbb,肠子
epcw,受难
epgf,爱玩
epnv,爱恨
elrp,胁迫
ecra,肥皂
eebb,豹子
eedq,朋克
eeyw,月夜
efoo,肝炎
efug,肝病
egec,胚胎
egip,助学
elme,肋骨
epbv,受限
ephx,受此
eplx,受累
eprm,受制
esdy,采矿
eunt,脱发
euww,脱俗
evrq,腿的
eber,乳腺
ecqt,肥猪
eaee,腊月
empy,股神
eamw,腊肉
eeju,貂蝉
ekbn,肿了
efkh,脚踏
ebga,服刑
eyuy,脑门
euab,脱节
efjf,肚里
eeuj,月间
etyx,胜率
etgf,胜于
eqeg,胸脯
epyy,受访
epym,腔调
eyrq,脏的
euei,膀胱
etou,用料
etkh,腹中
eggi,且不
eeya,月度
eejy,月影
eebb,月子
etfb,胜地
ebgh,服下
egrw,助推
eguk,肺部
emsg,股本
enga,甩开
epeb,受孕
epgv,爱妻
epkb,爱啊
eppj,受审
eptt,爱笑
equn,胸闷
erdg,遥感
erer,遥遥
etkh,用嘴
ejyk,胆识
eekh,月中
efid,脚尖
egnj,且慢
eket,肿胀
epet,受用
epny,受惊
eprn,受气
epwh,逐个
eqkh,胸中
esfc,彩云
essu,采样
esxw,彩绘
etrg,用兵
eugk,胶带
eyek,臃肿
eyuc,脑瘫
ecou,肥料
etgi,用不
efkh,脚跟
elwq,爵爷
eply,受罚
esiq,采光
eslf,腰围
espy,彩礼
esuc,腰痛
ecit,肥沃
euii,胶水
eunf,腾迅
eqep,胸腔
elxa,腮红
ebog,乳业
emwy,觅食
eclq,肥罗
edsv,须要
ewyu,脸谱
euud,胶卷
eush,臆想
eylt,脑力
evef,腿脚
ebwq,服你
ecbn,肥了
ecdd,肥大
epbb,爱子
epbm,逐出
eppy,爱神
etep,腹腔
etkc,用吗
etlf,腹黑
ebif,乳汁
ecte,胎盘
eete,月租
egdh,且在
egrh,且看
egwy,县令
ecrq,肥的
ecwt,盈余
eeft,月老
eeqt,豺狼
efqe,肢解
efrf,肤质
essw,腰椎
eteu,用膳
eyey,脏腑
epis,爱河
epkc,爱吗
epna,爱民
epud,受着
etng,用情
etvb,用好
ewwv,脸盆
eqlf,胸围
ejif,胆汁
esfn,彩霞
eykk,脏器
eshh,腰上
esmq,采风
ewbn,脸孔
epqi,爱乐
eprf,爱抚
epws,受体
epyh,受让
etem,腹肌
etet,腹胀
etvb,用她
etyr,胜诉
eupw,腾空
eygc,及至
epyi,爱就
efey,肚脐
egie,悬浮
egiw,助兴
ephk,受点
eewx,月华
eyrq,脑的
eygh,腋下
ecfn,盈亏
ebkk,乳品
ecyn,胎记
eekg,月号
ejgk,胆囊
etim,用油
efej,肝胆
euuk,腾冲
eubw,脱险
etrn,用气
etnn,胜局
epvv,爱女
eppp,爱之
eppe,爱家
epls,受困
epkj,爱喝
epgj,受惠
ekfn,肿块
eeah,月牙
efef,肚肚
eevv,月嫂
euhc,脱皮
eurt,脱手
eetb,月季
eepk,月宫
efrv,脚垫
eppd,受宠
esqg,彩印
etwh,用个
ebiq,乳沟
eenu,鹏飞
efjc,肝肾
ejkf,腥味
etfn,用场
emyg,股评
eubb,膀子
etwn,胜似
elwu,爵位
efuh,脚丫
eesf,月票
ecft,胎教
efbb,肘子
efca,脖颈
eutf,脱毛
eslr,腰斩
egpw,悬空
esgh,膝下
emws,肌体
epdf,受辱
epwg,受命
esyt,彩旗
espg,采写
esja,彩蝶
eslg,彩车
eyey,脉脉
exai,奚落
eudm,胶布
etmt,胜败
eaen,腊肠
etey,用脑
eakf,腻味
efqr,肚兜
epbm,受聘
enrt,甩手
epdg,爱犬
epog,受精
epuq,爱将
epxe,逐级
egfn,县志
efrn,脚气
efif,脚法
esos,彩灯
etiq,用光
etuc,胀痛
euaf,脱鞋
euud,胶着
emth,股息
ecen,肥肠
euwv,脱贫
ersh,遥想
euqq,脱钩
eulv,脱轨
estm,腰身
ekuc,肿痛
embb,股子
emtj,股利
enfn,甩卖
euim,臆测
etwd,胜仗
ebsg,乳酸
edvw,须臾
epnw,爱怜
eypb,脏字
eygk,脐带
eyfc,脉动
epuy,受凉
esje,采暖
essf,腰杆
eyii,脏水
ebgx,服毒
ebsg,乳酪
eerb,月报
efjg,肚量
egpn,县官
ejpf,胆寒
enoo,肠炎
epee,逐月
epek,脓肿
epjj,逐日
euqi,脱销
east,腊梅
ecfc,胎动
eeft,月考
efux,脚背
egyj,助剂
exow,脂粉
eyqj,脉象
eurf,胶质
ernt,脾性
etjy,胜景
eudr,胶原
eefq,月均
esnh,彩蛋
euec,脱胎
eagi,腻歪
eblw,服输
ecdj,肥厚
eedl,月历
epyk,受训
epwk,爱侣
eueu,腾腾
empo,股灾
egtg,县衙
egpv,悬案
egey,肺腑
efoo,肝火
euls,脱困
euvt,脱臼
eyuq,脑浆
esrn,采掘
eytd,脏乱
esxy,采编
euai,胶东
eudp,腾达
eubm,脱出
eusm,脱机
esgk,彩带
ekdd,肿大
emta,股长
epqn,脓包
eetk,鹏程
eeff,月坛
epyn,逐鹿
etyf,用计
essr,腰板
esjs,腰果
ecii,肥水
ebqt,乳猪
epif,受潮
epga,受刑
eger,胰腺
efsr,脚板
esef,腰肢
eprv,受热
eabb,腻子
esdg,采石
erpy,遥祝
epuu,受阅
eawt,腊八
ebeu,乳胶
ebwx,乳化
eegg,月琴
efny,脚心
eyrc,脑瓜
eypw,腋窝
eurv,腾挪
euiq,脱逃
esoa,采煤
efuk,肘部
emev,肌腱
euex,脱脂
eqec,胞胎
eytx,及第
emme,股骨
eukk,脱口
erws,腺体
esaw,采茶
esbb,腰子
esim,采油
estl,采血
eytf,腋毛
eyuq,脑瘤
ecug,肥美
efqd,脚镣
edae,腌菜
ebqk,乳名
eboy,乳糖
eblq,服软
egug,肺病
ejlt,胆略
etca,用劲
esgf,彩球
erey,脾脏
eptq,爱称
eprt,受托
egkm,悬吊
eppw,受穷
epbt,受降
etwg,用命
eeck,月台
euut,脱产
etnk,胳臂
etii,腹水
eguw,助益
ecme,胫骨
equx,胞弟
esdm,彩页
eswa,采伐
etaw,用茶
etea,腹膜
euaf,胶鞋
ewga,脸形
emws,胴体
eflt,脚力
ejrn,胆气
ejut,胆道
egkh,助跑
eewy,月食
ebah,乳牙
